source_image,gt_regime,pred_regime,D_i,P_i,S_i,E_i
PP_PP-1000x1.png,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,MICROPLASTIC,,True,False,,False
PP_PP-3000x6.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,False,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
PP_PP-3000x7.png,NANOPLASTIC,,True,False,,False
