source_image,class_prefix,gt_regime,pred_regime,D_i,P_i,S_i,E_i
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,MICROPLASTIC,True,True,False,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-1000x1.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,MICROPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,MICROPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,MICROPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,MICROPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,MICROPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,NANOPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,NANOPLASTIC,True,True,False,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,True,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x4.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x4.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,NANOPLASTIC,True,True,False,False
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,NANOPLASTIC,True,True,False,False
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,MICROPLASTIC,True,True,True,True
PP_PP-3000x6.png,PP,MICROPLASTIC,,False,False,,False
PP_PP-3000x6.png,PP,NANOPLASTIC,NANOPLASTIC,True,True,True,True
