image_path,label,split,source_image,ann_id,magnification,bbox_w,bbox_h,px_size,um_per_px,size_nm,polymer_label
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5829.png,NANOPLASTIC,train,PP-3000x3.png,5829,3000,16,16,16,0.03333333333333333,533.3333333333334,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7550.png,MICROPLASTIC,train,PPFT 200X.png,7550,200,8,7,8,0.5,4000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_687.png,MICROPLASTIC,train,PP 100X2.png,687,100,7,5,7,1.0,7000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5916.png,NANOPLASTIC,train,PP-3000x3.png,5916,3000,10,10,10,0.03333333333333333,333.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x1_5183.png,MICROPLASTIC,train,PP-3000x1.png,5183,3000,33,28,33,0.03333333333333333,1100.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_269.png,MICROPLASTIC,train,PP 100X.png,269,100,5,4,5,1.0,5000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 200X_7937.png,MICROPLASTIC,train,PPLFT 200X.png,7937,200,6,5,6,0.5,3000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5125.png,NANOPLASTIC,train,PP-3000X.png,5125,3000,15,13,15,0.03333333333333333,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5133.png,NANOPLASTIC,train,PP-3000X.png,5133,3000,25,16,25,0.03333333333333333,833.3333333333334,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3264.png,NANOPLASTIC,train,PP-1000x2.png,3264,1000,6,6,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 500X_8165.png,MICROPLASTIC,train,PPLFT 500X.png,8165,500,9,7,9,0.2,1800.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_298.png,MICROPLASTIC,train,PP 100X.png,298,100,6,8,8,1.0,8000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4769.png,NANOPLASTIC,train,PP-2-3000X.png,4769,3000,12,10,12,0.03333333333333333,400.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3449.png,MICROPLASTIC,train,PP-1000x2.png,3449,1000,16,21,21,0.1,2100.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 500X_8270.png,MICROPLASTIC,train,PPLFT 500X.png,8270,500,6,5,6,0.2,1200.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4736.png,NANOPLASTIC,train,PP-2-3000X.png,4736,3000,10,10,10,0.03333333333333333,333.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7347.png,MICROPLASTIC,train,PPFT 200X.png,7347,200,10,11,11,0.5,5500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_539.png,MICROPLASTIC,train,PP 100X2.png,539,100,16,14,16,1.0,16000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_227.png,MICROPLASTIC,train,PP 100X.png,227,100,11,9,11,1.0,11000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3154.png,NANOPLASTIC,train,PP-1000x2.png,3154,1000,9,9,9,0.1,900.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_393.png,MICROPLASTIC,train,PP 100X.png,393,100,5,5,5,1.0,5000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x8_7005.png,NANOPLASTIC,train,PP-3000x8.png,7005,3000,15,7,15,0.03333333333333333,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_2716.png,MICROPLASTIC,train,PP-1000x2.png,2716,1000,10,12,12,0.1,1200.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_351.png,MICROPLASTIC,train,PP 100X.png,351,100,5,5,5,1.0,5000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_2658.png,NANOPLASTIC,train,PP-1000x2.png,2658,1000,6,5,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7410.png,MICROPLASTIC,train,PPFT 200X.png,7410,200,13,16,16,0.5,8000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 2000X2_900.png,NANOPLASTIC,train,PP 2000X2.png,900,2000,9,10,10,0.05,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4755.png,NANOPLASTIC,train,PP-2-3000X.png,4755,3000,12,26,26,0.03333333333333333,866.6666666666667,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 500X_8338.png,MICROPLASTIC,train,PPLFT 500X.png,8338,500,7,9,9,0.2,1800.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x8_7033.png,NANOPLASTIC,train,PP-3000x8.png,7033,3000,23,16,23,0.03333333333333333,766.6666666666666,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x2_5691.png,NANOPLASTIC,train,PP-3000x2.png,5691,3000,21,23,23,0.03333333333333333,766.6666666666666,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5055.png,MICROPLASTIC,train,PP-3000X.png,5055,3000,31,19,31,0.03333333333333333,1033.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 2000X2_929.png,MICROPLASTIC,train,PP 2000X2.png,929,2000,67,67,67,0.05,3350.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5805.png,NANOPLASTIC,train,PP-3000x3.png,5805,3000,18,29,29,0.03333333333333333,966.6666666666666,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 200X_8015.png,MICROPLASTIC,train,PPLFT 200X.png,8015,200,5,7,7,0.5,3500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x8_7094.png,NANOPLASTIC,train,PP-3000x8.png,7094,3000,12,8,12,0.03333333333333333,400.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5804.png,NANOPLASTIC,train,PP-3000x3.png,5804,3000,16,16,16,0.03333333333333333,533.3333333333334,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_145.png,MICROPLASTIC,train,PP 100X.png,145,100,12,11,12,1.0,12000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x8_6873.png,NANOPLASTIC,train,PP-3000x8.png,6873,3000,9,12,12,0.03333333333333333,400.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 500X_7662.png,MICROPLASTIC,train,PPFT 500X.png,7662,500,11,12,12,0.2,2400.0000000000005,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 500X_7744.png,MICROPLASTIC,train,PPFT 500X.png,7744,500,6,7,7,0.2,1400.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3038.png,NANOPLASTIC,train,PP-1000x2.png,3038,1000,5,4,5,0.1,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5110.png,NANOPLASTIC,train,PP-3000X.png,5110,3000,23,18,23,0.03333333333333333,766.6666666666666,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_733.png,MICROPLASTIC,train,PP 100X2.png,733,100,7,5,7,1.0,7000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x1_5222.png,NANOPLASTIC,train,PP-3000x1.png,5222,3000,8,7,8,0.03333333333333333,266.6666666666667,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4828.png,NANOPLASTIC,train,PP-2-3000X.png,4828,3000,11,10,11,0.03333333333333333,366.66666666666663,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3022.png,NANOPLASTIC,train,PP-1000x2.png,3022,1000,6,5,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 500X_7759.png,MICROPLASTIC,train,PPFT 500X.png,7759,500,9,8,9,0.2,1800.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 500X_7732.png,MICROPLASTIC,train,PPFT 500X.png,7732,500,11,6,11,0.2,2200.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 500X_8332.png,MICROPLASTIC,train,PPLFT 500X.png,8332,500,9,7,9,0.2,1800.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_284.png,MICROPLASTIC,train,PP 100X.png,284,100,11,7,11,1.0,11000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x2_5569.png,NANOPLASTIC,train,PP-3000x2.png,5569,3000,13,18,18,0.03333333333333333,600.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_4981.png,NANOPLASTIC,train,PP-3000X.png,4981,3000,19,10,19,0.03333333333333333,633.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_2702.png,NANOPLASTIC,train,PP-1000x2.png,2702,1000,5,4,5,0.1,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7340.png,MICROPLASTIC,train,PPFT 200X.png,7340,200,10,9,10,0.5,5000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x2_5561.png,NANOPLASTIC,train,PP-3000x2.png,5561,3000,15,13,15,0.03333333333333333,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5845.png,NANOPLASTIC,train,PP-3000x3.png,5845,3000,14,18,18,0.03333333333333333,600.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 5000X_949.png,NANOPLASTIC,train,PP 5000X.png,949,5000,8,12,12,0.02,240.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_259.png,MICROPLASTIC,train,PP 100X.png,259,100,6,4,6,1.0,6000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 500X2_1240.png,MICROPLASTIC,train,PP 500X2.png,1240,500,11,11,11,0.2,2200.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-5000X_7162.png,NANOPLASTIC,train,PP-5000X.png,7162,5000,11,16,16,0.02,320.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 200X_7860.png,MICROPLASTIC,train,PPLFT 200X.png,7860,200,14,7,14,0.5,7000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3073.png,NANOPLASTIC,train,PP-1000x2.png,3073,1000,8,6,8,0.1,800.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_650.png,MICROPLASTIC,train,PP 100X2.png,650,100,9,6,9,1.0,9000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7483.png,MICROPLASTIC,train,PPFT 200X.png,7483,200,8,6,8,0.5,4000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7380.png,MICROPLASTIC,train,PPFT 200X.png,7380,200,9,10,10,0.5,5000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4699.png,NANOPLASTIC,train,PP-2-3000X.png,4699,3000,26,22,26,0.03333333333333333,866.6666666666667,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7397.png,MICROPLASTIC,train,PPFT 200X.png,7397,200,12,7,12,0.5,6000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_554.png,MICROPLASTIC,train,PP 100X2.png,554,100,7,12,12,1.0,12000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 500X_7779.png,MICROPLASTIC,train,PPFT 500X.png,7779,500,7,5,7,0.2,1400.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_2842.png,MICROPLASTIC,train,PP-1000x2.png,2842,1000,8,10,10,0.1,1000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 2000X2_855.png,NANOPLASTIC,train,PP 2000X2.png,855,2000,15,12,15,0.05,750.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_4925.png,NANOPLASTIC,train,PP-3000X.png,4925,3000,18,19,19,0.03333333333333333,633.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_702.png,MICROPLASTIC,train,PP 100X2.png,702,100,9,9,9,1.0,9000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPFT 200X_7457.png,MICROPLASTIC,train,PPFT 200X.png,7457,200,8,7,8,0.5,4000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_2814.png,NANOPLASTIC,train,PP-1000x2.png,2814,1000,7,7,7,0.1,700.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x1_5201.png,NANOPLASTIC,train,PP-3000x1.png,5201,3000,18,18,18,0.03333333333333333,600.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_358.png,MICROPLASTIC,train,PP 100X.png,358,100,4,5,5,1.0,5000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3081.png,NANOPLASTIC,train,PP-1000x2.png,3081,1000,5,5,5,0.1,500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4654.png,NANOPLASTIC,train,PP-2-3000X.png,4654,3000,11,6,11,0.03333333333333333,366.66666666666663,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5137.png,NANOPLASTIC,train,PP-3000X.png,5137,3000,27,21,27,0.03333333333333333,900.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5719.png,MICROPLASTIC,train,PP-3000x3.png,5719,3000,32,37,37,0.03333333333333333,1233.3333333333335,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4648.png,MICROPLASTIC,train,PP-2-3000X.png,4648,3000,34,21,34,0.03333333333333333,1133.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-2-3000X_4701.png,NANOPLASTIC,train,PP-2-3000X.png,4701,3000,15,22,22,0.03333333333333333,733.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3357.png,MICROPLASTIC,train,PP-1000x2.png,3357,1000,8,11,11,0.1,1100.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 200X_7977.png,MICROPLASTIC,train,PPLFT 200X.png,7977,200,8,7,8,0.5,4000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_427.png,MICROPLASTIC,train,PP 100X2.png,427,100,7,6,7,1.0,7000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_699.png,MICROPLASTIC,train,PP 100X2.png,699,100,6,5,6,1.0,6000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5014.png,NANOPLASTIC,train,PP-3000X.png,5014,3000,25,11,25,0.03333333333333333,833.3333333333334,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_84.png,MICROPLASTIC,train,PP 100X.png,84,100,11,12,12,1.0,12000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x8_7003.png,NANOPLASTIC,train,PP-3000x8.png,7003,3000,9,10,10,0.03333333333333333,333.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x1_5291.png,NANOPLASTIC,train,PP-3000x1.png,5291,3000,14,12,14,0.03333333333333333,466.6666666666667,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x3_5887.png,MICROPLASTIC,train,PP-3000x3.png,5887,3000,31,26,31,0.03333333333333333,1033.3333333333333,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_2626.png,NANOPLASTIC,train,PP-1000x2.png,2626,1000,7,6,7,0.1,700.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X2_637.png,MICROPLASTIC,train,PP 100X2.png,637,100,5,6,6,1.0,6000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_99.png,MICROPLASTIC,train,PP 100X.png,99,100,7,7,7,1.0,7000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5074.png,NANOPLASTIC,train,PP-3000X.png,5074,3000,11,9,11,0.03333333333333333,366.66666666666663,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 200X_8056.png,MICROPLASTIC,train,PPLFT 200X.png,8056,200,9,8,9,0.5,4500.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP 100X_299.png,MICROPLASTIC,train,PP 100X.png,299,100,7,4,7,1.0,7000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-1000x2_3219.png,NANOPLASTIC,train,PP-1000x2.png,3219,1000,6,4,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000X_5116.png,NANOPLASTIC,train,PP-3000X.png,5116,3000,11,10,11,0.03333333333333333,366.66666666666663,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PPLFT 500X_8179.png,MICROPLASTIC,train,PPLFT 500X.png,8179,500,9,10,10,0.2,2000.0,PP
resultados/01_extract_real_crops/data/real_crops/train/PP/PP-3000x1_5449.png,NANOPLASTIC,train,PP-3000x1.png,5449,3000,7,9,9,0.03333333333333333,300.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3929.png,NANOPLASTIC,val,PP-1000x3.png,3929,1000,7,8,8,0.1,800.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-3000x5_6376.png,NANOPLASTIC,val,PP-3000x5.png,6376,3000,10,11,11,0.03333333333333333,366.66666666666663,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3965.png,NANOPLASTIC,val,PP-1000x3.png,3965,1000,4,6,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4086.png,NANOPLASTIC,val,PP-1000x3.png,4086,1000,5,6,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP 500X_1153.png,MICROPLASTIC,val,PP 500X.png,1153,500,8,7,8,0.2,1600.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-3000x5_6302.png,NANOPLASTIC,val,PP-3000x5.png,6302,3000,15,23,23,0.03333333333333333,766.6666666666666,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3745.png,NANOPLASTIC,val,PP-1000x3.png,3745,1000,6,9,9,0.1,900.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP 2000X_792.png,NANOPLASTIC,val,PP 2000X.png,792,2000,11,9,11,0.05,550.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4278.png,MICROPLASTIC,val,PP-1000x3.png,4278,1000,18,24,24,0.1,2400.0000000000005,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP 2000X_821.png,MICROPLASTIC,val,PP 2000X.png,821,2000,19,22,22,0.05,1100.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4113.png,NANOPLASTIC,val,PP-1000x3.png,4113,1000,9,9,9,0.1,900.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-3000x5_6288.png,NANOPLASTIC,val,PP-3000x5.png,6288,3000,9,12,12,0.03333333333333333,400.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-3000x5_6257.png,NANOPLASTIC,val,PP-3000x5.png,6257,3000,15,12,15,0.03333333333333333,500.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-3000x5_6310.png,MICROPLASTIC,val,PP-3000x5.png,6310,3000,41,40,41,0.03333333333333333,1366.6666666666667,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4020.png,NANOPLASTIC,val,PP-1000x3.png,4020,1000,5,5,5,0.1,500.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP 2000X_760.png,NANOPLASTIC,val,PP 2000X.png,760,2000,7,6,7,0.05,350.00000000000006,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3819.png,MICROPLASTIC,val,PP-1000x3.png,3819,1000,13,11,13,0.1,1300.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3592.png,NANOPLASTIC,val,PP-1000x3.png,3592,1000,5,8,8,0.1,800.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4231.png,MICROPLASTIC,val,PP-1000x3.png,4231,1000,25,22,25,0.1,2500.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4230.png,MICROPLASTIC,val,PP-1000x3.png,4230,1000,16,17,17,0.1,1700.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP 2000X_789.png,NANOPLASTIC,val,PP 2000X.png,789,2000,9,8,9,0.05,450.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-3000x5_6149.png,NANOPLASTIC,val,PP-3000x5.png,6149,3000,7,12,12,0.03333333333333333,400.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3947.png,NANOPLASTIC,val,PP-1000x3.png,3947,1000,5,6,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3780.png,MICROPLASTIC,val,PP-1000x3.png,3780,1000,13,14,14,0.1,1400.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4180.png,MICROPLASTIC,val,PP-1000x3.png,4180,1000,34,24,34,0.1,3400.0000000000005,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3985.png,NANOPLASTIC,val,PP-1000x3.png,3985,1000,8,7,8,0.1,800.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4552.png,MICROPLASTIC,val,PP-1000x3.png,4552,1000,12,10,12,0.1,1200.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3606.png,NANOPLASTIC,val,PP-1000x3.png,3606,1000,7,5,7,0.1,700.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4055.png,MICROPLASTIC,val,PP-1000x3.png,4055,1000,11,9,11,0.1,1100.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4049.png,MICROPLASTIC,val,PP-1000x3.png,4049,1000,7,11,11,0.1,1100.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP 500X_1131.png,MICROPLASTIC,val,PP 500X.png,1131,500,6,6,6,0.2,1200.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4066.png,NANOPLASTIC,val,PP-1000x3.png,4066,1000,6,6,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3740.png,NANOPLASTIC,val,PP-1000x3.png,3740,1000,6,6,6,0.1,600.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4112.png,NANOPLASTIC,val,PP-1000x3.png,4112,1000,7,6,7,0.1,700.0000000000001,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4422.png,MICROPLASTIC,val,PP-1000x3.png,4422,1000,10,9,10,0.1,1000.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_4558.png,MICROPLASTIC,val,PP-1000x3.png,4558,1000,13,12,13,0.1,1300.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3880.png,NANOPLASTIC,val,PP-1000x3.png,3880,1000,7,9,9,0.1,900.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3995.png,NANOPLASTIC,val,PP-1000x3.png,3995,1000,5,5,5,0.1,500.0,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3787.png,MICROPLASTIC,val,PP-1000x3.png,3787,1000,13,14,14,0.1,1400.0000000000002,PP
resultados/01_extract_real_crops/data/real_crops/val/PP/PP-1000x3_3596.png,NANOPLASTIC,val,PP-1000x3.png,3596,1000,6,7,7,0.1,700.0000000000001,PP
